ER66001,ER66002,ER67883,ER70882,ER71485,ER71570,ER71571
2,268,0,4,265000,17.304,37779.378
2,9002,0,7,395000,13.795,8495.924
2,1294,0,1,845000,12.787,6070.623
2,1739,0,1,265000,16.298,6318.401
2,1308,0,1,628000,16.18,13202.111
2,2099,0,1,807000,16.224,8125.381
2,8735,0,7,26000,32.668,19454.533
2,7543,0,7,68100,30.176,21957.282
2,9198,0,1,58000,16.089,8689.5
2,7534,0,1,51000,15.298,8551.648
2,773,0,4,453000,33.584,37158.292
2,884,0,4,1015000,11.73,11718.998
2,828,0,4,0,35.417,49205.316
2,2378,0,1,335000,17.625,13987.626
2,3302,0,7,113000,17.019,19802.898
2,3473,0,1,6500,11.569,8949.938
2,2445,0,1,3650000,30.434,17796.994
2,1736,0,1,-13200,31.756,18635.063
2,2161,0,1,3700,17.325,14169.363
2,8455,0,7,83200,31.506,18853.488
2,8983,0,7,733000,16.14,12038.486
2,940,0,4,440900,63.306,63310.682
2,7489,0,4,16000,21.532,47447.795
2,7667,0,4,269000,24.449,28322.191
2,6151,0,4,3500,8.678,14495.687
2,75,0,7,1871500,29.814,13924.598
2,325,0,1,301000,35.395,20800.695
2,296,0,4,285000,63.138,63202.264
2,660,0,4,24407,66.229,61006.059
2,330,0,1,211000,28.86,12190.383
2,777,0,4,146600,24.214,26946.069
2,2773,0,4,828000,30.47,50159.358
2,3479,0,4,-350000,31.776,31353.137
2,3660,0,5,5300,24.861,15344.238
2,5998,0,1,25000,32.053,25891.962
2,3634,0,1,17000,14.988,9981.25
2,2127,0,7,3800,28.09,14843.321
2,2490,0,1,-10100,34.991,20533.427
2,3502,0,1,32000,10.035,8089.507
2,9438,0,1,45000,32.076,28403.099
2,7322,0,1,1150,14.922,12763.001
2,2442,0,7,137000,33.292,16409.519
2,1149,0,7,0,32.008,23140.691
2,9270,0,7,3000,17.191,12571.248
2,7594,2000,1,-500,26.416,13959.088
2,7617,0,1,263646,16.602,15230.331
2,2776,0,4,318000,30.446,45788.249
2,2887,0,7,53000,30.039,14326.101
2,3528,0,1,472000,14.301,9763.2
2,326,0,4,1020500,31.701,43834.484
2,711,0,1,1905000,29.956,14539.937
2,1243,0,4,1477000,31.075,26038.192
2,2395,0,5,258735,14.951,7778.04
2,1219,0,4,345000,29.503,23655.063
2,1112,0,1,523000,14.945,6312.624
2,6109,0,1,487290,15.574,6705.666
2,8175,0,1,0,32.462,13577.097
2,9144,0,7,12000,20.657,15265.654
2,9428,0,1,2000,21.689,15619.83
2,791,0,1,134000,15.841,12093.017
2,7459,0,1,-700,15.178,7921.886
2,8392,0,1,-19887,30.37,8336.207
2,7939,0,1,78200,20.232,8662.153
2,8070,0,1,6800,14.459,5146.66
2,3369,0,1,9000,31.652,24551.578
2,8323,0,1,330000,31.237,16811.028
2,8654,0,1,2700,30.513,17253.896
2,8700,0,1,0,5.942,4795.755
2,7041,0,1,500,4.516,1897.532
2,8656,0,1,29600,15.229,7422.756
2,335,0,1,500000,32.152,35173.97
2,3686,0,7,387000,29.453,22826.901
2,2965,0,1,-48000,29.277,26734.073
2,8625,0,4,123500,15.822,22783.69
2,8206,0,4,148050,30.608,63309.828
2,2105,0,1,4900,30.539,22658.826
2,2271,0,1,-22000,15.13,11172.631
2,837,0,7,4000,30.303,16707.312
2,8917,0,4,400000,24.9,48730.315
2,8963,0,5,32000,24.275,40692.646
2,502,0,1,1174000,27.834,19737.251
2,670,0,1,371539,13.272,5898.763
2,8689,0,7,131000,27.487,20095.504
2,9479,0,7,34000,20.209,9220.111
2,7697,0,1,-1200,11.728,7921.86
2,6906,0,1,19000,13.605,9189.515
2,3970,0,7,84000,59.148,45824.972
2,9498,0,7,39200,35.488,22689.415
2,5392,0,7,38000,29.556,22401.847
2,6240,0,1,663000,15.772,14793.389
2,3401,0,7,300794,13.334,8566.113
2,9267,0,7,167100,27.569,22451.9
2,9204,0,1,7000,19.846,10623.684
2,8075,0,7,2000,9.069,6094.26
2,9490,0,9,-2800,25.99,9598.137
2,9508,0,1,5500,12.47,6559.853
2,7985,0,7,1698,11.136,7184.496
2,9385,0,7,0,25.792,11285.725
2,8574,0,1,16300,13.58,3763.828
2,397,0,1,-9900,24.17,10268.17
2,1006,0,1,574000,32.447,16739.857
2,1917,0,2,80000,15.358,7275.472
2,313,0,2,231000,15.64,6170.056
2,6466,0,2,124000,15.21,5266.626
2,5993,0,2,13000,16.397,7936.598
2,5925,0,2,-26000,6.486,3243.325
2,9044,0,2,111000,15.304,5607.001
2,5819,0,1,-600,4.907,2902.287
2,2041,0,1,397000,50.708,25586.761
2,2319,0,1,90500,49.557,38379.696
2,1851,0,1,36000,47.208,36146.623
2,3143,0,7,48007,79.335,58591.313
2,3234,0,7,5000,48.04,35906.072
2,9032,0,1,2006,94.157,63289.711
2,8596,0,1,436000,47.058,36444.515
2,9276,0,1,120000,47.684,39705.682
2,9390,0,1,127400,42.234,39531.322
2,9096,0,1,22800,50.092,29787.102
2,8229,0,7,3040,47.339,41289.61
2,6346,0,2,170000,23.351,8654.768
2,8060,0,9,101500,46.147,35766.983
2,2352,0,1,0,46.972,32025.86
2,7562,0,1,40500,29.17,24485.392
2,3358,0,1,414000,41.276,38753.02
2,3533,0,1,2000,34.654,23113.618
2,3008,0,1,67000,25.349,19419.155
2,3501,0,1,127000,23.173,15018.827
2,3045,0,9,120500,23.579,13600.846
2,2116,0,7,58000,32.876,16222.493
2,2289,0,1,-29000,21.89,9890.701
2,3402,0,9,153200,31.759,17092.093
2,3286,0,1,0,31.005,16242.391
2,3262,0,1,9000,16.029,11116.96
2,2967,0,2,-12000,26.534,18262.428
2,2570,0,7,-930,26.49,19719.662
2,2568,0,2,1005,21.944,11263.664
2,7941,0,1,19122,25.469,13458.492
2,9388,0,1,-7000,16.785,9279.712
2,3382,0,1,803000,24.326,15836.638
2,3449,0,4,94000,29.118,44885.955
2,3257,0,4,-32000,32.492,38845.581
2,5567,0,4,44000,6.027,7220.503
2,9257,0,1,154500,32.174,17925.105
2,916,0,7,84500,16.153,8663.859
2,425,0,7,513000,16.937,17501.686
2,2471,0,7,180000,18.666,17945.451
2,2402,0,1,-3000,15.122,9215.219
2,2228,0,7,0,32.028,16316.669
2,3222,0,1,150700,31.369,16882.203
2,3017,0,7,10700,15.98,9811.861
2,3730,0,1,255,7.933,7946.659
2,8446,0,1,64000,18.887,10573.165
2,7575,0,7,366060,15.801,10033.315
2,6942,0,7,7500,22.187,9505.682
2,8059,0,1,52200,30.272,10737.53
2,7497,0,7,0,19.183,13120.565
2,3244,0,1,19600,15.249,5383.862
2,3277,0,9,-8500,29.181,9270.66
2,3326,0,9,1000,29.304,13522.498
2,3031,0,1,9430,14.535,7702.963
2,3521,0,2,-17785,14.623,8856.398
2,2985,0,1,35000,14.719,8109.129
2,789,0,4,170000,31.992,55056.424
2,3749,0,1,89500,31.078,15318.369
2,3252,0,7,3900,15.07,7188.553
2,9432,0,1,106500,31.699,11849.304
2,6852,0,7,7000,15.33,9734.319
2,2247,0,7,26200,30.134,14853.074
2,6257,0,7,159400,15.198,3955.707
2,7724,0,7,57260,33.936,15497.759
2,7341,0,1,106210,31.572,25756.542
2,7821,0,1,302000,15.985,12468.485
2,9217,0,7,136000,16.156,10371.352
2,2076,0,1,250000,31.529,18796.363
2,2278,0,7,8900,15.211,4175.103
2,7195,0,7,5100,16.203,12638.641
2,8531,0,1,10000,31.547,17087.655
2,8363,0,9,15000,15.29,8199.133
2,7619,0,7,3500,20.121,18047.418
2,6933,0,7,-22500,5.227,3653.298
2,6278,0,2,300,5.832,3058.668
2,8265,0,1,9015,14.176,7512.631
2,3343,0,1,5400,31.142,14037.987
2,3243,0,7,58100,8.002,5136.808
2,2949,15000,7,-27200,11.667,7489.681
2,3464,0,7,1200,9.307,5145.444
2,3506,0,1,-22000,15.893,8144.735
2,3685,0,1,10050,12.146,7712.146
2,3332,0,1,-9000,15.827,4537.087
2,2951,0,1,27000,6.324,2775.691
2,3085,0,7,0,7.149,3418.136
2,3260,0,7,79000,17.789,9608.017
2,3263,0,1,6000,2.397,1324.978
2,2242,0,7,192000,30.904,13075.523
2,2214,0,7,-65000,32.089,18830.475
2,2491,0,1,445000,31.152,19876.302
2,7209,0,1,4100,33.453,18430.9
2,7375,0,7,104000,16.907,11884.674
2,6563,0,7,2500,32.48,19156.749
2,6693,0,1,27000,17.087,11243.937
2,3128,0,4,1354000,30.576,26800.874
2,3644,0,4,12000,28.921,28346.747
2,3208,0,4,890000,14.526,14972.985
2,2129,0,7,-13800,26.306,16103.54
2,1818,0,1,9700,14.971,10016.316
2,7410,0,1,0,31.29,18653.78
2,7749,0,7,6000,30.796,17413.921
2,7888,0,1,270900,14.804,15790.139
2,910,0,1,780000,41.953,25348.528
2,9581,0,1,23000,30.207,14889.031
2,9101,0,1,6000,22.272,9463.724
2,9138,0,7,107000,15.373,7350.45
2,3323,0,1,190100,37.622,24272.958
2,3169,0,7,4800,23.567,13038.192
2,3373,0,7,142000,19.386,17428.063
2,3556,0,1,93200,17.415,10964.322
2,2360,0,1,0,37.185,21007
2,1823,0,1,7000,38.193,24825.877
2,1770,0,1,77000,30.413,13741.913
2,2492,0,1,240800,9.732,6247.044
2,2086,0,7,350,38.874,25720.257
2,2235,0,1,30050,40.21,32937.889
2,1668,0,7,-25200,38.111,29296.266
2,1627,0,7,-3600,19.135,17202.407
2,3754,0,7,121000,31.35,20002.218
2,2926,0,1,216000,18.57,11920.515
2,7524,0,1,-14500,16.616,12650.456
2,9141,0,1,470000,33.503,26588.224
2,9325,0,7,10300,9.565,5685.551
2,8049,0,7,0,14.877,6250.527
2,7756,0,7,176000,10.672,19308.951
2,7944,0,7,52080,26.407,18621.004
2,5700,0,7,9000,3.361,1771.461
2,6165,0,1,-6700,12.869,16423.605
2,2039,0,2,0,38.656,16141.797
2,2361,0,2,-11500,41.066,19787.562
2,2049,0,2,11000,44.031,17649.006
2,1981,0,2,24000,20.059,13236.355
2,1725,0,2,289510,24.165,13665.5
2,2826,0,2,1195000,20.947,9666.681
2,3430,27000,2,173000,19.984,9056.865
2,1000,0,4,-38000,24.193,28320.027
2,3494,0,4,-10960,29.929,58500.262
2,135,0,7,-29500,28.806,18723.81
2,3348,0,1,58075,81.908,58911.174
2,2875,0,1,30500,41.34,29261.541
2,3407,0,1,-1200,50.519,62599.393
2,3476,0,1,2100,40.164,23962.067
2,9324,0,4,12000,26.285,36957.091
2,6153,0,4,900,25.927,19703.877
2,7769,0,1,37000,8.76,6453.665
2,2476,0,4,192000,13.896,23335.33
2,1650,0,2,284000,12.463,4494.843
2,7660,0,1,10770,28.69,8577.633
2,7871,0,1,-600,20.003,5181.91
2,7775,0,1,182500,46.249,22431.208
2,9265,0,9,276000,21.095,13787.939
2,9049,10000,1,-7082,27.155,17361.869
2,8015,0,7,73000,25.51,15086.788
2,7474,0,1,78800,9.788,5707.511
2,842,0,7,8000,44.889,30091.843
2,657,0,1,210000,46.639,27666.129
2,2441,0,7,192500,16.06,14375.62
2,1846,0,1,-3000,23.481,18185.277
2,8743,0,4,75000,29.93,53519.011
2,8457,0,1,655000,24.261,15113.172
2,9454,0,9,117000,22.861,11762.786
2,3309,0,1,16000,11.462,13633.813
2,3672,0,1,5100,45.624,28041.352
2,2349,0,1,2000,18.461,10838.502
2,9240,0,1,-56965,30.9,34118.093
2,2467,0,1,353000,46.151,19980.032
2,1859,0,1,15700,32.024,30918.532
2,692,0,1,3025800,45.55,32786.85
2,222,0,1,94000,47.508,32622.935
2,988,0,1,134000,47.664,32730.057
2,9447,0,1,63500,46.005,39114.002
2,9322,0,9,53000,23.205,12482.217
2,7690,0,9,85000,29.096,19858.505
2,42,0,4,4200,30.459,56463.092
2,3690,0,1,105524,8.733,6009.986
2,4433,0,7,290000,44.11,20333.915
2,922,0,4,21000,23.086,28987.01
2,278,0,7,415000,16.127,8211.686
2,5467,0,4,826000,30.513,26700.444
2,3379,0,1,6000,33.96,23439.695
2,9354,0,1,-1000,27.17,16632.142
2,8456,0,1,1000000,20.264,15301.397
2,6554,0,7,207000,19.178,12485.237
2,6799,0,1,1000,14.43,11259.667
2,926,0,1,21000,15.311,11270.976
2,955,0,7,300,30.981,18381.925
2,832,0,7,98000,32.253,21265.12
2,4073,0,4,987000,30.433,33378.659
2,7686,0,7,35000,16.747,12366.507
2,4540,0,7,578000,15.685,11941.207
2,2749,0,1,1310000,24.621,12613.996
2,3723,0,1,70950,32.795,21133.374
2,2371,0,1,73200,31.271,28896.782
2,2531,0,1,17200,15.194,4355.627
2,1682,0,1,-11500,15.165,7771.655
2,351,0,4,740000,31.933,26757.122
2,167,0,4,0,32.989,51437.981
2,5755,0,7,54000,15.609,11642.424
2,7340,0,7,87000,15.457,6749.044
2,6523,0,7,12200,14.864,13283.764
2,2210,0,1,51960,32.15,22397.395
2,2321,0,1,3000,17.247,11194.688
2,115,0,4,29900,32.339,49207.053
2,817,0,1,457000,33.113,12727.062
2,775,0,4,-10000,15.957,27726.448
2,286,0,4,4141500,15.67,13768.298
2,8038,4000,7,-3500,26.806,17575.467
2,3457,0,1,26000,26.915,11714.436
2,3424,0,7,68000,13.389,20989.605
2,3483,0,1,527000,11.147,14225.805
2,7372,0,1,240000,23.121,16186.327
2,7981,0,1,200,9.931,16966.607
2,6815,0,1,175000,13.921,9015.17
2,6261,0,4,79000,17.332,24005.395
2,7528,0,4,-39300,28.561,38077.976
2,6508,0,4,15000,13.231,18106.162
2,9046,0,4,0,25.953,23993.878
2,8566,0,4,-20000,13.304,10791.021
2,8485,0,7,21300,28.036,15880.054
2,7593,0,7,78000,21.202,10714.287
2,9183,0,7,600,14.893,5934.939
2,2202,0,1,57000,28.27,18984.681
2,1810,0,1,-34000,19.91,14146.926
2,2509,0,1,34998,22.523,15310.052
2,448,0,1,125300,25.969,17903.228
2,4365,0,2,209500,10.634,10453.325
2,6202,0,2,-58000,5.865,3658.063
2,6919,0,2,-104900,11.313,4831.613
2,3289,0,1,87000,48.526,37771.762
2,3440,0,1,205200,47.297,19840.179
2,8765,0,2,200020,7.669,4715.108
2,6431,0,2,151000,11.271,6622.89
2,7530,0,2,-46900,8.504,3810.913
2,9039,0,7,106000,28.905,12655.535
2,8974,0,1,53800,24.076,18645.666
2,7713,0,1,62000,23.57,18253.856
2,3255,0,7,34000,31.59,14021.475
2,3297,0,1,-51880,19.378,8765.503
2,3504,0,1,392000,7.861,4991.364
2,3214,0,7,0,15.177,6645.956
2,1855,0,1,14000,16.342,12939.994
2,1900,0,1,77700,15.446,11253.198
2,2311,0,7,96800,34.416,19450.146
2,2184,0,7,110025,15.332,13735.532
2,9234,0,4,1653000,24.741,54896.59
2,9337,0,1,1267,27.292,16982.918
2,7158,0,1,0,12.706,7785.879
2,2453,0,7,1060,31.876,12789.399
2,1281,0,1,16000,15.66,8397.542
2,7710,0,7,126000,30.9,19228.042
2,6520,0,7,5900,22.334,9568.448
2,5840,0,1,152000,16.021,8826.301
2,8703,0,2,46000,15.048,5372.605
2,9456,0,1,38000,19.157,9906.952
2,7776,0,7,1000,32.077,16341.632
2,8731,0,1,105000,15.517,9661.618
2,7546,0,7,62000,31.816,14529.724
2,7670,0,9,-2000,26.376,18198.19
2,8026,0,1,1500,30.202,20420.6
2,8825,0,1,58000,15.014,6694.11
2,7950,0,1,5000,30.429,23559.742
2,9213,0,1,326650,14.562,11358.603
2,5681,0,7,22000,14.981,5106.753
2,8063,0,3,8400,15.93,6548.954
2,8009,0,1,143200,32.152,18475.591
2,6749,0,1,2000,30.127,12041.895
2,8716,0,1,-26500,15.985,8703.781
2,2313,0,7,105500,31.05,12844.01
2,2254,0,7,100000,31.723,13268.357
2,3551,0,1,162000,33.603,14054.602
2,7379,0,7,2000,30.965,13706.85
2,6630,0,1,5050,23.526,13006.386
2,9229,0,7,0,5.696,3386.038
2,8025,0,1,4300,20.721,8173.404
2,8523,0,1,4400,30.693,19099.232
2,8804,0,1,24444,15.08,7086.038
2,6923,0,1,17000,31.618,13709.754
2,8284,0,7,110000,16.3,8454.647
2,9166,0,7,7000,15.997,12168.438
2,6381,0,7,58000,15.945,6396.021
2,7902,0,7,6000,24.502,22178.892
2,7763,0,1,59500,15.676,8933.587
2,7279,0,7,5000,10.783,3935.329
2,2472,0,1,99000,32.195,29534.434
2,7777,0,1,10400,16.037,12631.242
2,9349,0,1,189400,24.442,14398.335
2,7089,0,1,7500,19.848,10259.008
2,7699,0,1,195000,3.109,2585.861
2,8478,0,1,53000,3.859,3180.767
2,9250,0,7,359000,36.822,21159.29
2,6231,0,9,30000,22.443,13751.916
2,3356,0,1,8000,36.224,29630.371
2,3247,0,1,15000,22.919,9197.118
2,3265,0,1,111000,23.547,22742.581
2,3296,0,1,91500,27.086,23350.951
2,3306,0,1,500,22.383,16307.155
2,3298,0,1,8000,8.73,3667.717
2,2479,0,7,159200,35.667,13125.764
2,527,0,1,358000,43.224,21403.89
2,424,0,7,89450,25.891,27373.362
2,6975,0,1,0,14.818,9689.291
2,6871,0,4,155171,13.539,19239.92
2,8783,0,4,100000,13.481,9191.605
2,7585,0,1,15250,27.857,6892.918
2,4881,0,2,6500,15.111,6448.642
2,9201,0,7,-700,47.192,22200.665
2,6785,0,7,-10000,49.49,17080.708
2,7623,0,1,10000,22.946,23521.524
2,2374,0,7,153000,47.761,42752.991
2,2384,0,1,19500,37.378,23732.843
2,2233,0,1,2070,16.938,14235.683
2,1879,0,1,100000,22.613,19201.741
2,3322,0,1,9000,9.43,9098.254
2,3684,0,7,2600,23.101,18669.026
2,3519,0,1,200000,13.26,8709.575
2,2343,0,1,230500,46.563,24933.954
2,2097,0,1,0,44.625,22968.175
2,1835,0,1,-34000,48.668,25459.078
2,9014,0,1,81000,15.747,9740.38
2,9261,0,1,63300,22.696,14788.554
2,7230,0,1,-19500,9.543,6364.919
2,2243,0,1,136500,47.522,23979.451
2,1792,0,7,165000,23.578,8880.711
2,7076,0,4,3900,31.211,22105.151
2,8823,0,9,366000,15.66,6301.764
2,846,0,2,1862500,13.329,7193.133
2,1005,0,4,333,30.428,31955.654
2,840,0,4,212000,16.946,20300.701
2,2130,0,1,-17000,23.399,18920.051
2,2203,0,1,301000,12.266,5371.349
2,3219,0,1,0,32.737,11583.773
2,3367,0,7,1790,16.184,8947.445
2,2470,0,7,78000,29.676,14627.328
2,2025,0,7,16000,15.376,6446.085
2,371,0,4,11000,31.039,63281.016
2,141,0,4,-55000,15.498,15739.658
2,140,0,4,82500,14.49,15082.173
2,3701,0,1,50000,32.534,17192
2,2163,0,7,176000,32.442,23897.207
2,3505,0,4,349800,31.521,38991.063
2,5598,0,4,938000,25.453,30430.623
2,9369,0,1,-210000,12.591,6718.569
2,9037,0,1,31500,33.607,27489.727
2,3757,0,4,645000,24.052,16362.94
2,344,0,1,165000,25.057,9070.593
2,3676,0,7,-34000,29.768,25067.646
2,8385,0,2,99800,7.237,8602.362
2,9389,0,2,0,12.02,6292.509
2,94,0,4,370000,45.877,44376.89
2,6733,0,9,196500,13.939,8602.567
2,7163,0,1,86000,10.493,14690.906
2,5336,0,4,4025,18.671,30748.374
2,887,0,1,3193000,32.547,24100.381
2,9054,0,1,-95000,15.362,8296.768
2,963,0,7,180000,31.961,18998.402
2,673,0,1,-21000,15.79,8091.95
2,8372,0,7,38407,33.18,18116.137
2,7895,0,1,202200,17.05,7466.136
2,8725,0,1,0,33.334,18849.06
2,5887,0,7,17300,12.642,10204.019
2,8389,0,7,5000,33.919,25801.165
2,9117,0,7,30,33.579,20803.349
2,8435,0,1,2300,16.563,14717.001
2,7618,0,1,-43000,11.569,8549.18
2,7468,0,7,0,30.528,15552.493
2,7809,0,1,10000,15.955,13449.51
2,8005,0,1,70000,15.674,11688.379
2,9189,0,1,62000,31.998,33438.813
2,5924,0,1,3300,31.849,18009.351
2,8127,0,7,-11995,30.501,20264.132
2,6425,0,7,1850,30.575,30311
2,7830,0,1,1500,30.719,19115.1
2,2365,0,7,4500,18.829,13417.936
2,2466,0,1,11000,65.105,37791.882
2,7394,0,1,52720,66.082,56520.01
2,8679,0,7,10000,43.033,27035.461
2,5889,0,1,2500,32.062,20143.17
2,9017,0,1,228000,41.547,16481.609
2,6502,0,1,472000,18.34,10039.265
2,5153,0,1,385700,19.75,17088.376
2,6474,0,1,16600,15.325,7755.853
2,1641,0,2,363000,38.805,26709.017
2,2444,0,1,-86955,12.412,5776.539
2,1923,0,1,50300,16.744,10439.649
2,2274,0,7,24000,34.028,27081.35
2,2225,0,7,18000,42.189,18904.419
2,1346,0,1,171000,20.188,12747.726
2,8647,0,4,0,32.99,49086.762
2,7386,0,7,30000,12.598,11382.002
2,3381,0,1,121000,36.412,13519.886
2,767,0,4,555000,10.86,10481.753
2,8933,0,1,4000,34.65,29111.93
2,3753,0,1,182500,36.012,32687.485
2,3523,0,1,2813,33.5,13628.055
2,3342,0,7,14000,13.146,11332.335
2,3638,0,7,-5600,33.459,14686.957
2,7676,0,1,-2420,28.186,17254.507
2,7975,0,1,264000,32.871,19363.705
2,7537,0,1,15800,21.738,16414.4
2,6555,0,1,119000,17.362,9201.37
2,8693,0,1,9500,20.264,15427.079
2,7972,0,2,75000,20.653,8741.455
2,7783,0,1,120000,28.427,12597.625
2,2279,0,7,169700,28.745,13733.639
2,933,0,1,12000,8.401,8185.937
2,436,0,1,6300,29.636,17846.303
2,2448,0,7,0,33.071,15277.917
2,1767,0,1,12000,33.034,12510.483
2,1599,0,1,-16500,11.153,5093.11
2,8740,0,7,2500,34.304,16222.797
2,51,0,1,665000,41.233,19745.787
2,7509,0,7,60000,33.648,28031.498
2,9584,0,1,60000,17.596,9694.29
2,6522,0,7,16200,15.892,11785.145
2,9145,0,7,797000,41.542,23435.025
2,8662,0,4,365000,46.519,51470.312
2,9423,0,1,-23900,22.535,20675.849
2,3278,0,1,70200,16.159,8818.624
2,3573,0,7,37800,7.918,3617.881
2,3253,0,7,98000,13.065,12299.391
2,3170,0,7,-2000,19.889,10511.879
2,7701,0,1,151500,34.638,24139.09
2,930,0,1,218000,20.853,13443.601
2,2245,0,1,375000,34.384,15953.75
2,8991,0,2,67500,28.394,8091.421
2,7467,0,2,-40300,29.863,5810.541
2,9412,0,2,6200,41.83,8745.498
2,9239,0,7,-13000,26.743,17452.585
2,9488,0,9,120000,13.052,9875.106
2,7569,0,7,500,34.541,13885.932
2,9129,0,7,2000,20.576,11383.712
2,5973,0,7,462000,24.212,17214.488
2,7048,0,7,-233000,19.814,7490.893
2,3621,0,1,-34430,27.142,16181.175
2,3033,0,7,665000,13.94,10397.328
2,2934,0,1,28000,13.949,7547.422
2,3613,0,9,40000,13.481,9821.595
2,8651,0,1,63000,22.821,17148.246
2,8599,0,1,140000,33.621,14882.545
2,8396,0,1,10000,27.642,23306.904
2,9227,0,1,4500,25.177,10741.293
2,2102,0,1,120000,36.959,21078.797
2,7381,0,1,-300,34.275,28036.135
2,3589,0,7,4000,34.185,28117.1
2,3293,0,1,30000,16.301,9718.125
2,7951,0,7,133600,27.397,14744.655
2,7995,0,7,244000,12.938,6856.617
2,7952,0,7,500,19.128,8194.886
2,8123,0,7,88000,32.923,12789.964
2,5910,0,7,-14000,22.293,15381.246
2,8473,0,7,-5300,33.525,22273.205
2,9443,0,7,3500,16.786,13291.168
2,8861,0,1,69500,32.486,31818.869
2,2533,0,4,18000,24.164,45628.39
2,2527,0,4,25000,26.983,58910.024
2,50,0,7,2000,0,10229.907
2,55,0,1,17000,0,24958.89
2,123,0,7,1300,0,6058.679
2,175,0,1,30000,0,31840.935
2,198,0,4,23500,0,56668.351
2,245,0,1,-3700,0,3852.62
2,260,0,2,-182500,0,2067.754
2,305,0,2,16000,0,22268.229
2,310,0,7,119000,0,21674.025
2,312,0,1,496000,0,4267.67
2,319,2100,4,-15800,0,22103.588
2,364,0,7,20500,0,13967.194
2,373,0,1,-38300,0,40559.782
2,430,0,1,24900,0,26323.71
2,541,0,1,8000,0,24278.513
2,545,0,1,62500,0,16058.222
2,579,0,1,69500,0,11251.13
2,591,0,7,39700,0,7199.748
2,614,0,7,67800,0,56549.029
2,634,0,1,267000,0,15079.647
2,642,0,9,2006,0,3164.691
2,648,0,4,41550,0,36178.862
2,651,0,1,4500,0,3253.148
2,677,0,1,0,0,25917.645
2,685,0,1,141000,0,11418.512
2,703,0,4,11500,0,49584.022
2,723,0,2,31000,0,5091.022
2,727,0,1,576300,0,4528.557
2,736,0,7,185000,0,12717.104
2,759,0,1,14400,0,8620.834
2,765,0,2,21600,0,2707.424
2,770,0,1,24000,0,16029.627
2,782,0,1,189000,0,12224.25
2,783,0,2,-52000,0,12362.592
2,812,0,1,33500,0,2407.843
2,838,0,1,-1000,0,24694.871
2,860,0,1,280000,0,23350.071
2,865,0,1,401500,0,1602.271
2,896,0,1,489000,0,16735.304
2,915,0,1,42000,0,5879.411
2,959,0,4,41000,0,21087.119
2,965,0,4,2000,0,48038.271
2,971,0,1,8200,0,6749.753
2,973,0,4,-43000,0,63290.268
2,976,0,2,44500,0,5909.595
2,985,0,2,209000,0,8282.248
2,991,0,4,27000,0,37110.067
2,993,0,1,10000,0,39783.505
2,995,0,2,61140,0,17164.796
2,1003,0,1,-202000,0,21943.257
2,1007,0,2,-6333,0,15972.454
2,1009,0,1,204000,0,9167.434
2,1015,0,2,-20500,0,7515.889
2,1016,0,2,-27500,0,16488.899
2,1018,0,2,-20,0,31349.416
2,1876,0,7,-1000,0,36152.014
2,1891,0,1,7000,0,23397.339
2,1918,0,9,-56500,0,44624.282
2,1942,0,1,383500,0,14171.833
2,1957,0,1,5000,0,4609.556
2,1960,0,1,38000,0,15482.66
2,1998,0,2,69000,0,8161.535
2,2003,0,4,130000,0,15353.356
2,2021,0,1,-107000,0,45823.989
2,2031,0,2,36000,0,32567.174
2,2037,0,1,606500,0,11646.4
2,2046,0,4,959000,0,55252.334
2,2093,0,1,61300,0,8870.885
2,2123,0,4,110000,0,47498.25
2,2128,0,1,0,0,17179.39
2,2139,0,2,-2400,0,7670.054
2,2140,0,1,30000,0,5118.304
2,2147,0,1,-2000,0,12375.255
2,2158,0,2,1200,0,16972.892
2,2176,0,2,37000,0,23852.759
2,2178,0,1,1530,0,17604.213
2,2179,0,4,62000,0,52391.94
2,2180,0,1,-32000,0,13160.93
2,2181,0,7,25900,0,53536.599
2,2182,0,7,6000,0,3539.79
2,2186,0,1,3500,0,18453.79
2,2189,0,1,12800,0,15603.608
2,2194,0,1,-9500,0,6834.812
2,2196,0,2,1000,0,11398.084
2,2198,0,4,8000,0,52592.797
2,2211,0,7,-9200,0,40403.761
2,2222,0,1,8000,0,13183.001
2,2223,0,2,-94700,0,12757.256
2,2224,0,1,0,0,24251.175
2,2230,0,1,-600,0,25422.786
2,2231,0,4,-77763,0,19724.643
2,2232,0,1,-2580,0,7727.481
2,2234,0,1,0,0,17718.89
2,2236,0,1,1100,0,11531.145
2,2239,0,2,28000,0,11484.642
2,2241,0,4,57500,0,23149.852
2,2246,0,1,11067,0,6127.636
